Sale_ID,Sale_Date,Customer_ID,Customer_Name,Region,Product_ID,Product_Name,Category,Quantity,Unit_Price,Channel,Total_Revenue,Cost
S002772,2023-07-07,fe28fdf7,Pamela Martinez,Sul,P02772,Know,Móveis,8,391.24,Site,3129.92,2765.49
S002773,2024-02-13,d5ddb53c,Samuel Ramos,Leste,P02773,Front,Esporte,3,246.3,Site,738.9,467.1
S002774,2023-12-01,cd09641a,Douglas Collins,Sul,P02774,As,Vestuário,11,232.1,App,2553.1,1388.75
S002775,2023-03-31,f1cd3864,Mary Montes,Leste,P02775,Scientist,Vestuário,11,360.32,Loja Física,3963.52,2333.47
S002776,2024-12-01,e5aa56c7,Alyssa Townsend,Leste,P02776,Despite,Vestuário,20,408.25,Site,8165.0,6399.66
S002777,2024-08-10,7b467473,Bruce Williams,Sul,P02777,Sense,Vestuário,13,945.95,App,12297.35,8526.41
S002778,2023-04-14,0bf24105,Joseph Wolfe,Leste,P02778,Cultural,Esporte,13,981.03,Site,12753.39,9609.11
S002779,2025-01-03,d346a57d,Isaac Abbott,Sul,P02779,Skill,Eletrônicos,13,926.73,App,12047.49,10120.24
S002780,2023-08-08,743d8935,Jennifer Clarke,Sul,P02780,Hand,Vestuário,10,451.36,App,4513.6,2358.43
S002781,2024-09-26,7bfa0034,Daniel Jackson,Norte,P02781,Which,Eletrônicos,8,509.1,Loja Física,4072.8,2562.87
S002782,2023-09-29,536ae4a8,Kimberly White,Sul,P02782,Difficult,Alimentos,13,942.91,Loja Física,12257.83,10893.24
S002783,2024-02-28,8acab183,Marc Smith,Norte,P02783,Right,Alimentos,3,362.36,App,1087.08,630.74
S002784,2024-03-11,0bd27545,Alec Brown,Oeste,P02784,Hear,Eletrônicos,16,825.43,Site,13206.88,7958.3
S002785,2024-08-04,593f135f,Mary Carney,Leste,P02785,New,Esporte,18,973.21,Loja Física,17517.78,14656.93
S002786,2023-01-31,4faa8983,Brandon Garcia,Oeste,P02786,Government,Eletrônicos,8,383.4,Site,3067.2,1748.86
S002787,2023-06-27,0b759115,Nicholas Andrews,Sul,P02787,People,Alimentos,1,660.86,App,660.86,549.18
S002788,2023-06-26,59f137a5,Tanner Lewis,Sul,P02788,Suggest,Alimentos,6,882.04,Site,5292.24,3686.17
S002789,2023-08-26,a68d503f,Ryan Allen,Norte,P02789,Authority,Esporte,10,338.87,Site,3388.7,1849.45
S002790,2024-11-15,e983b4d3,James Horton,Norte,P02790,World,Eletrônicos,18,678.45,Site,12212.1,9298.16
S002791,2023-04-16,624d695b,Cheryl Solis,Oeste,P02791,Remain,Esporte,1,416.99,App,416.99,249.68
S002792,2024-10-27,749bc80b,Vickie Bryant,Norte,P02792,Rule,Vestuário,2,450.94,Site,901.88,480.93
S002793,2023-06-25,a8913874,Cindy Simmons,Oeste,P02793,Hear,Eletrônicos,17,221.84,Loja Física,3771.28,2174.3
S002794,2023-09-25,a81b4303,Pamela Bowers,Sul,P02794,People,Eletrônicos,4,381.63,Loja Física,1526.52,1031.81
S002795,2024-02-21,066068a2,John Gates,Norte,P02795,Thousand,Vestuário,16,547.22,Loja Física,8755.52,4767.94
S002796,2024-08-18,ec408160,Samantha Nicholson,Sul,P02796,Mission,Alimentos,1,201.17,Loja Física,201.17,140.22
S002797,2024-01-11,1a35c2d7,Clayton Herrera,Oeste,P02797,Left,Esporte,12,111.07,Site,1332.84,670.57
S002798,2023-12-07,4dc352dc,Vickie Evans,Sul,P02798,Attention,Móveis,16,622.21,App,9955.36,8061.98
S002799,2024-04-01,6e6fdaf8,Kristie Jennings,Oeste,P02799,Claim,Eletrônicos,19,675.13,App,12827.47,11418.87
S002800,2023-11-14,9db886cb,Wayne Brown,Sul,P02800,Model,Vestuário,9,206.73,App,1860.57,966.17
S002801,2023-05-19,4b86629c,Bradley Harris,Sul,P02801,World,Eletrônicos,17,449.85,Loja Física,7647.45,6596.91
S002802,2024-05-12,d139aac6,Bradley Villanueva,Sul,P02802,Rest,Alimentos,3,656.82,Loja Física,1970.46,1564.78
S002803,2023-07-10,9c4f8ab4,Christopher Ward,Leste,P02803,Suggest,Esporte,8,890.24,Loja Física,7121.92,4491.37
S002804,2024-04-30,04e8d07c,Natasha Bullock,Oeste,P02804,Author,Eletrônicos,4,90.86,App,363.44,252.61
S002805,2024-05-06,3be6fb79,Stephanie Holmes,Oeste,P02805,Opportunity,Móveis,15,942.81,Loja Física,14142.15,10099.14
S002806,2024-06-20,fe136a86,Stacie Johnson,Sul,P02806,Health,Esporte,16,47.45,App,759.2,658.62
S002807,2024-08-08,bcef20cd,Stanley Trujillo,Sul,P02807,We,Alimentos,12,895.52,Loja Física,10746.24,5984.37
S002808,2024-05-10,bae21033,Ariana Savage,Leste,P02808,Take,Alimentos,11,721.83,App,7940.13,7067.86
S002809,2024-05-19,6ba93223,Timothy Jordan,Oeste,P02809,He,Vestuário,14,803.33,App,11246.62,7296.18
S002810,2023-02-17,6be763c7,Leonard Villa,Norte,P02810,People,Alimentos,8,191.16,App,1529.28,791.33
S002811,2024-12-15,2a504894,Natalie Jones,Oeste,P02811,Right,Esporte,20,315.55,App,6311.0,5332.37
S002812,2023-07-26,13dde63f,April Guerrero,Leste,P02812,Agent,Alimentos,6,206.8,Site,1240.8,644.14
S002813,2024-11-08,5c282bbc,Victor Mcdaniel,Sul,P02813,Take,Móveis,4,403.29,Site,1613.16,1189.17
S002814,2023-03-07,c03e9f9d,Mackenzie Young,Leste,P02814,Area,Móveis,20,401.04,App,8020.8,4258.88
S002815,2024-08-29,16098ff4,Scott Hayden,Leste,P02815,Across,Alimentos,10,658.39,App,6583.9,4243.53
S002816,2024-04-23,07e73840,Robert Mata,Norte,P02816,His,Eletrônicos,7,638.92,Loja Física,4472.44,2820.35
S002817,2024-06-24,1d7b3deb,Richard King,Leste,P02817,No,Vestuário,10,20.42,Site,204.2,162.58
S002818,2024-05-26,ebe9673b,Nathan Long,Leste,P02818,Order,Vestuário,10,87.79,Site,877.9,531.14
S002819,2024-09-17,7c18bd1b,Carla Watson,Norte,P02819,With,Móveis,6,78.94,App,473.64,302.66
S002820,2023-09-22,4b759cf2,Jennifer Anderson,Sul,P02820,Watch,Vestuário,1,911.9,Loja Física,911.9,483.72
S002821,2024-11-06,dc563cca,Mark Nunez,Oeste,P02821,Blue,Alimentos,6,78.32,App,469.92,249.34
S002822,2024-07-02,1d857150,David Wallace,Norte,P02822,Analysis,Móveis,15,654.61,Loja Física,9819.15,7608.38
S002823,2023-08-25,07fb946f,Terri Wheeler,Oeste,P02823,Also,Alimentos,20,636.16,App,12723.2,7393.4
S002824,2023-12-14,e9a4b112,Brian Pham,Norte,P02824,Call,Esporte,13,656.15,Loja Física,8529.95,6929.91
S002825,2023-04-24,bb763609,Michael Brown,Norte,P02825,Performance,Alimentos,16,457.64,App,7322.24,5330.69
S002826,2025-01-17,dfede692,Russell Baker,Oeste,P02826,Leave,Esporte,6,535.79,Loja Física,3214.74,2104.75
S002827,2023-09-21,04eda2e5,Jamie Garcia,Sul,P02827,Parent,Esporte,18,511.56,App,9208.08,5886.66
S002828,2024-05-10,7bfd317e,Juan Young,Leste,P02828,Trial,Vestuário,6,387.72,Loja Física,2326.32,1368.1
S002829,2024-11-10,9d0c3afe,Nicole Parks,Sul,P02829,Fall,Eletrônicos,14,489.13,App,6847.82,5868.36
S002830,2024-06-01,3c531bf4,John Lopez,Oeste,P02830,Positive,Vestuário,3,132.36,App,397.08,341.79
S002831,2024-04-02,cecd9c58,David Myers,Oeste,P02831,Economic,Vestuário,4,454.59,App,1818.36,1114.56
S002832,2024-12-11,673f8005,Nicole Collier,Sul,P02832,Large,Alimentos,14,50.2,App,702.8,448.35
S002833,2024-09-30,16f27216,Jessica Heath,Oeste,P02833,Draw,Vestuário,2,214.66,Site,429.32,238.74
S002834,2024-01-07,01e84193,Nancy Baker,Norte,P02834,Seek,Eletrônicos,16,115.52,App,1848.32,1513.21
S002835,2023-02-02,f5cdb3a1,Julie Holmes,Oeste,P02835,Full,Eletrônicos,3,420.81,App,1262.43,651.64
S002836,2023-11-27,aac0634d,Jenny Martin,Norte,P02836,Hand,Móveis,7,788.88,Loja Física,5522.16,3708.7
S002837,2023-05-02,e32fd7dc,Theresa Carter,Norte,P02837,Evidence,Alimentos,13,234.93,Site,3054.09,1922.99
S002838,2023-11-11,4fba3461,Adam Moore,Leste,P02838,Buy,Esporte,8,626.06,Loja Física,5008.48,3355.99
S002839,2024-04-06,d1a5f119,Margaret Miller,Oeste,P02839,Hit,Alimentos,14,252.19,Loja Física,3530.66,2411.32
S002840,2023-01-30,66ceb1fe,Caleb Norris,Norte,P02840,Ago,Eletrônicos,8,77.63,Site,621.04,340.45
S002841,2024-02-17,fe2c25c6,Mrs. Regina Buchanan,Norte,P02841,Author,Esporte,13,268.12,App,3485.56,2116.67
S002842,2024-06-01,2c09173b,Timothy Lopez,Leste,P02842,Middle,Eletrônicos,3,990.09,Loja Física,2970.27,2533.9
S002843,2024-04-01,019d42f7,Elizabeth Torres,Sul,P02843,Cell,Esporte,10,627.94,Loja Física,6279.4,3766.03
S002844,2024-10-04,e58093a3,Sharon Perkins,Leste,P02844,Perform,Móveis,3,468.79,Site,1406.37,1197.64
S002845,2023-11-18,61c836c4,Gregory Castro,Norte,P02845,Director,Eletrônicos,16,675.09,App,10801.44,7347.5
S002846,2024-05-16,f056722e,Linda Brown,Leste,P02846,Reality,Alimentos,8,251.97,Loja Física,2015.76,1383.63
S002847,2023-05-28,42bab727,Tammy Mercado,Oeste,P02847,Address,Esporte,13,848.76,Site,11033.88,5841.7
S002848,2024-03-23,7230d2c2,James Proctor,Leste,P02848,Down,Vestuário,17,997.89,Site,16964.13,12208.35
S002849,2023-09-19,cc004c03,Jennifer Horn,Sul,P02849,Close,Vestuário,4,964.52,Loja Física,3858.08,2637.87
S002850,2023-08-18,dc7dcca9,James Khan,Oeste,P02850,Pretty,Alimentos,5,488.02,Loja Física,2440.1,1370.88
S002851,2023-08-12,e6dc8934,Brandon Jackson,Oeste,P02851,Worker,Vestuário,5,177.03,Site,885.15,532.69
S002852,2023-04-28,cd11b515,Jessica Davis,Norte,P02852,Economy,Eletrônicos,7,802.1,Loja Física,5614.7,4026.15
S002853,2024-12-04,5f2bef92,Sarah Abbott,Leste,P02853,Majority,Alimentos,16,142.89,Loja Física,2286.24,1690.06
S002854,2023-10-03,90f49466,April Callahan,Leste,P02854,Tonight,Eletrônicos,10,507.18,App,5071.8,2937.46
S002855,2023-03-12,c04ed26d,Jonathan Watkins,Leste,P02855,Thought,Móveis,5,307.07,App,1535.35,913.9
S002856,2023-05-01,7c7d38eb,Annette Garcia,Leste,P02856,Community,Esporte,11,918.4,App,10102.4,6491.53
S002857,2023-03-14,62d5cb75,Angela Martin,Oeste,P02857,Often,Eletrônicos,9,819.91,App,7379.19,4337.58
S002858,2024-02-25,3a106bd2,Julie Smith,Norte,P02858,Star,Móveis,5,36.61,Site,183.05,122.79
S002859,2024-05-06,1b414844,Tiffany Douglas,Norte,P02859,Turn,Móveis,14,492.1,App,6889.4,5931.35
S002860,2024-03-24,6f2b6e34,Michael Cummings,Oeste,P02860,Fill,Alimentos,11,41.37,Site,455.07,251.12
S002861,2024-03-16,35a73735,Lauren Hernandez,Norte,P02861,Here,Eletrônicos,7,758.0,Loja Física,5306.0,2714.73
S002862,2023-10-24,90f85f35,Kimberly Mccoy,Oeste,P02862,Radio,Móveis,18,582.37,App,10482.66,9395.52
S002863,2023-06-08,aa073833,Jennifer Rodriguez,Leste,P02863,Benefit,Vestuário,6,830.16,Loja Física,4980.96,4442.94
S002864,2023-05-18,b03fcda2,Kevin Mendez,Leste,P02864,Inside,Esporte,7,309.39,Loja Física,2165.73,1761.71
S002865,2023-11-16,7d879730,Alexis Taylor,Oeste,P02865,Avoid,Vestuário,4,905.76,Site,3623.04,2366.47
S002866,2024-02-28,203b6871,Christina Carpenter,Oeste,P02866,Or,Vestuário,4,509.14,Loja Física,2036.56,1371.4
S002867,2024-05-04,4e3a019d,Gail Cox,Norte,P02867,Us,Móveis,7,358.56,Site,2509.92,2091.04
S002868,2024-02-20,50422088,Maria Ferrell,Norte,P02868,History,Vestuário,20,466.94,App,9338.8,5285.16
S002869,2024-12-14,221a4497,Jimmy West,Oeste,P02869,Feeling,Vestuário,19,104.66,Loja Física,1988.54,1328.29
S002870,2024-04-05,e2d3dc25,Laura Miller,Oeste,P02870,Approach,Alimentos,14,829.75,App,11616.5,7123.02
S002871,2025-01-15,25dcc46e,Howard Ross,Oeste,P02871,Drug,Vestuário,6,843.98,App,5063.88,4170.87
S002872,2023-04-30,bcbe512b,Jerry Roth,Norte,P02872,Single,Alimentos,3,851.67,App,2555.01,1855.23
S002873,2024-02-26,da72c08e,Jose Shaw,Sul,P02873,Business,Vestuário,16,418.73,App,6699.68,4642.09
S002874,2023-03-15,b59d8b41,Stephen Wade,Sul,P02874,Whole,Eletrônicos,13,179.68,App,2335.84,2081.01
S002875,2023-09-12,43644943,Jeffery Parker,Oeste,P02875,Baby,Alimentos,13,992.75,Site,12905.75,8190.1
S002876,2024-12-08,7061fd9f,Marcia Brown,Sul,P02876,Structure,Eletrônicos,9,551.39,App,4962.51,3870.89
S002877,2024-12-12,7ec64d8f,Alexander Smith,Sul,P02877,Coach,Vestuário,13,944.73,Site,12281.49,7885.42
S002878,2023-02-05,8c252ee2,Travis Walker,Sul,P02878,Season,Vestuário,18,420.18,Site,7563.24,4726.08
S002879,2024-12-09,1b06d650,Patrick Stephens,Norte,P02879,Remember,Móveis,6,976.43,Loja Física,5858.58,4299.63
S002880,2023-11-05,77a591c2,Tiffany Hall,Oeste,P02880,Born,Alimentos,12,44.36,App,532.32,440.55
S002881,2023-08-13,bc7b2e63,Anthony Dixon,Sul,P02881,Power,Alimentos,16,991.54,App,15864.64,8853.08
S002882,2024-12-21,82011ad6,Monique Harvey,Sul,P02882,Affect,Alimentos,20,190.25,Loja Física,3805.0,3169.24
S002883,2023-04-29,e0d16414,Gabrielle Lawrence,Leste,P02883,Prove,Móveis,5,948.84,App,4744.2,3498.09
S002884,2024-09-18,30774ea1,Jessica Taylor,Norte,P02884,Hot,Móveis,9,457.66,Loja Física,4118.94,2169.15
S002885,2023-08-10,d81244fe,Jeremy Bishop,Oeste,P02885,Find,Móveis,17,204.18,Loja Física,3471.06,3116.24
S002886,2024-12-10,2f09debe,Sara Smith,Norte,P02886,Group,Esporte,10,95.88,Site,958.8,561.96
S002887,2023-09-16,5a3e6aa4,Elizabeth Lopez,Norte,P02887,Else,Vestuário,10,196.56,Loja Física,1965.6,1269.19
S002888,2023-06-29,3231c866,Leslie Navarro,Oeste,P02888,Others,Vestuário,10,532.39,Loja Física,5323.9,3695.83
S002889,2023-03-13,0755454f,Tara Brown,Sul,P02889,Safe,Esporte,2,343.98,Site,687.96,580.57
S002890,2024-03-12,11eacccc,Garrett Weiss,Oeste,P02890,Receive,Alimentos,9,215.91,Loja Física,1943.19,1261.22
S002891,2023-06-14,75b73d23,Shawn Andrews,Leste,P02891,Campaign,Móveis,14,544.55,Site,7623.7,5594.42
S002892,2024-06-06,e106f3d6,Russell Hamilton,Norte,P02892,Less,Esporte,20,232.8,Site,4656.0,3922.21
S002893,2024-10-02,afb992bb,Gregory Hancock,Sul,P02893,Soldier,Alimentos,3,697.65,App,2092.95,1756.18
S002894,2023-02-25,f39fdcf2,Mrs. Amy Delgado,Sul,P02894,Actually,Eletrônicos,6,267.93,Loja Física,1607.58,1049.25
S002895,2024-09-10,0770b961,Brooke Morris,Leste,P02895,Before,Eletrônicos,18,854.19,Loja Física,15375.42,8209.89
S002896,2024-10-26,96816357,Thomas Thompson,Oeste,P02896,Energy,Alimentos,2,573.83,Loja Física,1147.66,729.39
S002897,2024-09-27,fce6c01c,David Lee,Sul,P02897,These,Vestuário,8,68.7,App,549.6,400.53
S002898,2023-03-20,ae1a8bea,Andre Stewart,Leste,P02898,Floor,Vestuário,19,600.01,Loja Física,11400.19,9788.35
S002899,2024-02-19,235190b8,Jamie Merritt,Norte,P02899,Leave,Esporte,9,708.87,Loja Física,6379.83,5104.57
S002900,2023-01-23,84a48d33,Brian Payne,Oeste,P02900,Task,Móveis,10,944.17,Loja Física,9441.7,6702.13
S002901,2024-07-07,e21210fa,Colleen Russell,Sul,P02901,American,Eletrônicos,15,872.7,Site,13090.5,10001.84
S002902,2023-08-22,db82ba0d,Charles Sanchez,Norte,P02902,Similar,Móveis,5,217.07,Site,1085.35,912.66
S002903,2024-09-28,d439fa0c,Victoria Thompson,Oeste,P02903,Difference,Vestuário,7,296.7,Loja Física,2076.9,1057.32
S002904,2023-09-25,7e4d1f8d,Kimberly Martinez,Leste,P02904,Civil,Móveis,18,275.71,Site,4962.78,3390.57
S002905,2024-03-07,b4aa7891,Douglas Robinson,Norte,P02905,Activity,Vestuário,1,306.71,App,306.71,198.91
S002906,2023-08-02,5217230a,Christopher Warren,Oeste,P02906,Budget,Vestuário,15,351.58,Site,5273.7,2650.4
S002907,2024-02-02,9c1498e5,Cathy Johnson,Leste,P02907,Particular,Esporte,13,663.28,Site,8622.64,5733.72
S002908,2024-01-26,cfa753c4,Ariana Scott,Oeste,P02908,Bank,Móveis,6,13.51,Site,81.06,67.17
S002909,2023-04-28,5d6c6baa,Joseph Crawford,Norte,P02909,Base,Móveis,13,477.4,Site,6206.2,3965.37
S002910,2023-06-10,2809a1f9,Mariah Taylor,Oeste,P02910,Save,Alimentos,20,754.17,App,15083.4,12912.98
S002911,2024-06-09,3a6e46e8,Blake Bell,Sul,P02911,Sea,Esporte,12,664.29,Loja Física,7971.48,4388.62
S002912,2024-04-02,fe18a305,Sara Mitchell,Oeste,P02912,So,Alimentos,19,171.27,Site,3254.13,1789.28
S002913,2023-02-19,67e178e4,John Humphrey,Sul,P02913,Red,Esporte,13,102.47,Site,1332.11,752.0
S002914,2023-01-27,7be68ac8,Kelly Wells,Oeste,P02914,Event,Esporte,15,820.09,App,12301.35,9977.93
S002915,2023-11-07,abf0c565,Lindsay Cochran,Oeste,P02915,Four,Esporte,16,865.62,App,13849.92,7296.81
S002916,2023-07-22,fe0f0832,Mr. Anthony Lee,Leste,P02916,Necessary,Vestuário,17,589.76,Loja Física,10025.92,7530.52
S002917,2024-07-11,f59452e2,Heather Miranda,Oeste,P02917,Institution,Esporte,20,173.93,Loja Física,3478.6,3063.35
S002918,2024-01-28,00ce32eb,Suzanne Aguirre,Leste,P02918,When,Eletrônicos,6,956.57,Loja Física,5739.42,3914.48
S002919,2023-02-14,6dd876c5,Caitlin Garcia,Oeste,P02919,History,Esporte,9,231.43,Site,2082.87,1839.55
S002920,2024-12-11,7c14cc7e,Jacob Harris,Leste,P02920,Candidate,Eletrônicos,7,99.13,Loja Física,693.91,611.75
S002921,2024-07-15,bcfd8746,Jamie Mcdaniel,Oeste,P02921,Yeah,Móveis,18,851.52,Loja Física,15327.36,8202.79
S002922,2024-12-16,c802bfe4,Nicholas Walker,Oeste,P02922,Low,Móveis,14,629.0,App,8806.0,6545.37
S002923,2024-09-08,424d480b,Dr. Heather Richmond,Sul,P02923,Occur,Esporte,18,870.99,Site,15677.82,10303.81
S002924,2024-03-31,eae4636f,Mary Richardson,Oeste,P02924,Art,Eletrônicos,18,324.68,App,5844.24,3157.52
S002925,2023-02-10,538bcc4f,Ronald Leonard,Norte,P02925,Commercial,Móveis,8,22.59,App,180.72,154.67
S002926,2023-05-15,7dbc2113,Julia Benjamin,Sul,P02926,Break,Alimentos,1,424.1,App,424.1,257.45
S002927,2024-12-03,cf0a05fb,Katherine Jenkins,Oeste,P02927,Strategy,Eletrônicos,14,558.0,Site,7812.0,4480.68
S002928,2024-02-21,5ba3955d,Steven Todd,Oeste,P02928,Activity,Vestuário,14,704.38,App,9861.32,8115.66
S002929,2024-01-30,1b2efb9d,Ashley Vazquez,Leste,P02929,Window,Esporte,16,526.82,App,8429.12,5150.41
S002930,2024-02-22,f06e1ff3,Ashley Moses,Norte,P02930,Compare,Eletrônicos,9,742.21,Site,6679.89,3582.34
S002931,2023-01-20,7faf21ac,Deborah Valdez,Leste,P02931,Inside,Eletrônicos,5,452.69,App,2263.45,1739.29
S002932,2023-05-09,b9ca521c,Madeline Neal,Oeste,P02932,Arm,Eletrônicos,11,248.56,Loja Física,2734.16,2152.56
S002933,2024-03-12,c15a9ed1,Marc Campbell,Sul,P02933,Result,Vestuário,8,568.44,Loja Física,4547.52,2868.18
S002934,2024-08-04,7b3570f4,Christopher Campbell,Sul,P02934,Throughout,Móveis,8,943.81,App,7550.48,5209.6
S002935,2023-03-18,9291548b,Dr. Kathleen Snyder,Norte,P02935,Behavior,Eletrônicos,1,71.4,Loja Física,71.4,55.28
S002936,2023-07-05,c52aee85,Samantha Day,Norte,P02936,Certain,Alimentos,17,285.57,App,4854.69,4245.14
S002937,2023-02-25,d6c29d4f,Erica Padilla,Sul,P02937,Value,Eletrônicos,12,948.64,App,11383.68,6749.6
S002938,2023-05-03,b81237e4,Billy Johnson,Oeste,P02938,Likely,Esporte,5,213.61,Loja Física,1068.05,578.76
S002939,2023-04-03,128fe822,Margaret Jones,Leste,P02939,Lot,Alimentos,7,488.55,Loja Física,3419.85,2631.23
S002940,2023-06-30,10a950c6,Christopher Wagner,Norte,P02940,Fast,Alimentos,4,691.13,Loja Física,2764.52,1661.49
S002941,2023-09-14,2a8340e3,Joseph Smith,Leste,P02941,Each,Alimentos,16,303.94,Site,4863.04,4036.54
S002942,2023-09-28,fda0fc37,Emily Hardin,Sul,P02942,Life,Esporte,5,918.38,Site,4591.9,2744.12
S002943,2023-05-24,ed548804,Kimberly Hernandez,Sul,P02943,Wife,Alimentos,9,132.49,Site,1192.41,897.34
S002944,2023-08-21,c331f9db,Justin Harding,Norte,P02944,Various,Alimentos,8,760.67,App,6085.36,5078.03
S002945,2024-09-03,bd7233b7,Cheyenne Davis,Norte,P02945,Week,Eletrônicos,12,916.82,Loja Física,11001.84,5866.69
S002946,2024-04-14,4419555e,Amber Walker,Leste,P02946,Only,Móveis,3,402.86,Loja Física,1208.58,684.85
S002947,2023-10-24,08859969,Michael Lynch,Oeste,P02947,War,Móveis,20,533.91,Loja Física,10678.2,5421.11
S002948,2024-04-03,2ee628b6,Justin Barajas,Norte,P02948,Year,Esporte,14,187.63,App,2626.82,1813.27
S002949,2023-09-20,88eece2a,Edward Bailey,Sul,P02949,Five,Alimentos,19,339.56,Loja Física,6451.64,4392.83
S002950,2023-03-05,866473dc,Laura Dunlap,Oeste,P02950,Walk,Eletrônicos,20,849.75,Site,16995.0,14474.16
S002951,2023-10-01,918729b6,Mario Watson,Leste,P02951,Look,Vestuário,6,313.55,Loja Física,1881.3,1034.84
S002952,2024-03-03,0d1461fa,James Hill,Leste,P02952,Eight,Vestuário,17,865.78,Site,14718.26,12073.74
S002953,2024-04-20,5b1df849,Kimberly Johnson,Sul,P02953,Wall,Eletrônicos,12,456.27,App,5475.24,3344.47
S002954,2023-11-01,ab936745,Seth Erickson,Oeste,P02954,Involve,Móveis,8,66.07,Loja Física,528.56,268.53
S002955,2024-02-13,20285d8d,Jordan Chavez,Norte,P02955,Consumer,Alimentos,19,609.65,Loja Física,11583.35,7909.91
S002956,2023-03-08,6fcb5534,Melissa Estrada,Leste,P02956,Great,Alimentos,9,100.41,Loja Física,903.69,560.18
S002957,2023-12-13,dd7b768c,Rachel Brown,Norte,P02957,Affect,Vestuário,3,349.95,Loja Física,1049.85,556.1
S002958,2024-09-11,ca9e6bd3,Keith Smith,Oeste,P02958,Project,Vestuário,14,566.47,App,7930.58,6883.4
S002959,2024-05-03,68851da9,Timothy Cohen,Sul,P02959,Trial,Eletrônicos,11,205.91,Loja Física,2265.01,1509.98
S002960,2023-11-05,bfed01e5,Sergio Johnson,Norte,P02960,Between,Esporte,14,241.83,Loja Física,3385.62,1849.15
S002961,2024-07-27,217d6216,Stephen Morgan,Leste,P02961,Letter,Alimentos,8,238.84,Site,1910.72,1585.8
S002962,2023-04-12,876e9506,Meghan Moses,Norte,P02962,A,Vestuário,5,887.42,Site,4437.1,3008.23
S002963,2024-08-03,36c8a3b6,Vanessa Cook,Leste,P02963,Yard,Alimentos,18,133.28,Loja Física,2399.04,1847.6
S002964,2024-07-06,0cb74722,Taylor Alvarez,Norte,P02964,Guy,Vestuário,12,47.43,Loja Física,569.16,455.97
S002965,2023-03-28,a8b0b252,Felicia Huff,Leste,P02965,Over,Eletrônicos,2,589.86,Loja Física,1179.72,723.89
S002966,2024-06-22,996d5ea0,Christopher Campbell,Leste,P02966,Message,Eletrônicos,8,834.27,Loja Física,6674.16,3555.26
S002967,2024-04-01,a0186417,Christina Benson,Norte,P02967,Officer,Móveis,9,56.58,App,509.22,263.81
S002968,2024-11-30,432bcfae,Samuel Callahan,Oeste,P02968,Choice,Alimentos,13,732.09,Loja Física,9517.17,7030.89
S002969,2023-04-26,6f006366,Danny James,Sul,P02969,Strategy,Esporte,15,838.16,Loja Física,12572.4,8601.78
S002970,2023-08-26,9b4f20e3,Haley Leblanc,Norte,P02970,Visit,Vestuário,4,121.96,Site,487.84,280.66
S002971,2024-01-25,a738bbc9,Brian Mclaughlin,Oeste,P02971,Represent,Alimentos,1,783.51,App,783.51,654.46
S002972,2024-02-12,9c221198,Richard Mcpherson,Leste,P02972,Party,Eletrônicos,4,46.08,App,184.32,123.89
S002973,2023-03-31,79f8220f,Victor Stanley,Leste,P02973,Data,Vestuário,10,380.47,Site,3804.7,2320.49
S002974,2024-05-13,2ed34f0d,Mitchell Bennett,Norte,P02974,Policy,Vestuário,9,656.22,Loja Física,5905.98,4562.83
S002975,2024-11-26,40cc229e,Brenda Weaver DDS,Leste,P02975,Everybody,Alimentos,12,16.47,Site,197.64,168.77
S002976,2024-06-21,799accaa,Melissa Boyd,Oeste,P02976,Daughter,Móveis,14,107.74,Loja Física,1508.36,1179.12
S002977,2024-09-26,ce74d170,Phillip Walker,Leste,P02977,Vote,Vestuário,5,904.99,App,4524.95,3597.02
S002978,2023-02-05,1a19a990,Stacey Pham,Sul,P02978,Energy,Eletrônicos,7,380.46,Site,2663.22,1813.9
S002979,2024-05-22,9550ceae,William Allen,Sul,P02979,Method,Móveis,20,850.74,App,17014.8,13632.58
S002980,2024-04-20,5aad986a,Joanna Perry,Norte,P02980,Simple,Móveis,7,110.79,Site,775.53,521.8
S002981,2023-09-27,45329735,Bonnie Rush,Leste,P02981,Popular,Vestuário,17,795.64,App,13525.88,9778.2
S002982,2024-01-24,86b9b25c,Thomas Greer,Norte,P02982,High,Alimentos,18,687.59,Loja Física,12376.62,6757.85
S002983,2024-04-23,e6a57fa3,Vernon Mitchell,Sul,P02983,Somebody,Móveis,20,43.69,Site,873.8,703.72
S002984,2024-07-26,94e17bc7,Elizabeth Henderson,Leste,P02984,Arrive,Alimentos,17,411.69,App,6998.73,5664.07
